age,filename,database,gender,race
67,67_0_0_20170109012902657.jpg.chip.jpg,UTKFace,0,0
49,49_0_4_20170104210601356.jpg.chip.jpg,UTKFace,0,4
2,2_1_3_20161219225905168.jpg.chip.jpg,UTKFace,1,3
20,20_0_3_20170119151303902.jpg.chip.jpg,UTKFace,0,3
64,64_0_3_20170119164145677.jpg.chip.jpg,UTKFace,0,3
68,68_0_3_20170117172636569.jpg.chip.jpg,UTKFace,0,3
27,27_1_3_20170104231417083.jpg.chip.jpg,UTKFace,1,3
20,20_1_4_20170103224557431.jpg.chip.jpg,UTKFace,1,4
39,39_1_4_20170105001146812.jpg.chip.jpg,UTKFace,1,4
51,51_1_1_20170110120110913.jpg.chip.jpg,UTKFace,1,1
15,15_0_4_20170104011201568.jpg.chip.jpg,UTKFace,0,4
28,28_0_3_20170119194509114.jpg.chip.jpg,UTKFace,0,3
4,4_0_3_20161220220741730.jpg.chip.jpg,UTKFace,0,3
20,20_1_1_20170116162433766.jpg.chip.jpg,UTKFace,1,1
16,16_1_1_20170114025520014.jpg.chip.jpg,UTKFace,1,1
64,64_0_3_20170113182054044.jpg.chip.jpg,UTKFace,0,3
3,3_1_3_20161219230125137.jpg.chip.jpg,UTKFace,1,3
53,53_1_0_20170104202409738.jpg.chip.jpg,UTKFace,1,0
30,30_0_3_20170119195732475.jpg.chip.jpg,UTKFace,0,3
7,7_1_4_20161221193134222.jpg.chip.jpg,UTKFace,1,4
57,57_0_0_20170105184101967.jpg.chip.jpg,UTKFace,0,0
76,76_0_2_20170112205407108.jpg.chip.jpg,UTKFace,0,2
6,6_1_2_20161219192421499.jpg.chip.jpg,UTKFace,1,2
17,17_1_0_20170109214703699.jpg.chip.jpg,UTKFace,1,0
63,63_0_3_20170119211952608.jpg.chip.jpg,UTKFace,0,3
32,32_0_4_20170117021536804.jpg.chip.jpg,UTKFace,0,4
49,49_0_1_20170117180355439.jpg.chip.jpg,UTKFace,0,1
39,39_0_3_20170105164649724.jpg.chip.jpg,UTKFace,0,3
7,7_1_3_20161220222849971.jpg.chip.jpg,UTKFace,1,3
11,11_0_0_20170110225327724.jpg.chip.jpg,UTKFace,0,0
79,79_1_2_20170110175752735.jpg.chip.jpg,UTKFace,1,2
92,92_1_2_20170110182855209.jpg.chip.jpg,UTKFace,1,2
85,85_1_3_20170110181547340.jpg.chip.jpg,UTKFace,1,3
11,11_1_1_20170114033545468.jpg.chip.jpg,UTKFace,1,1
8,8_1_0_20170109202908046.jpg.chip.jpg,UTKFace,1,0
111,111_1_0_20170120134646399.jpg.chip.jpg,UTKFace,1,0
57,57_1_0_20170109220740803.jpg.chip.jpg,UTKFace,1,0
42,42_0_4_20170104185534278.jpg.chip.jpg,UTKFace,0,4
61,61_1_3_20170109142522355.jpg.chip.jpg,UTKFace,1,3
68,68_0_2_20170116193600328.jpg.chip.jpg,UTKFace,0,2
5,5_1_4_20170116232419298.jpg.chip.jpg,UTKFace,1,4
48,48_0_4_20170104213328405.jpg.chip.jpg,UTKFace,0,4
48,48_1_4_20170104181540549.jpg.chip.jpg,UTKFace,1,4
88,88_1_3_20170110182318688.jpg.chip.jpg,UTKFace,1,3
8,8_1_1_20170109203648153.jpg.chip.jpg,UTKFace,1,1
50,50_0_4_20170117204204793.jpg.chip.jpg,UTKFace,0,4
67,67_1_2_20161219194437956.jpg.chip.jpg,UTKFace,1,2
103,103_0_2_20170112213001988.jpg.chip.jpg,UTKFace,0,2
44,44_1_3_20170119164705141.jpg.chip.jpg,UTKFace,1,3
74,74_0_0_20170111222650857.jpg.chip.jpg,UTKFace,0,0
75,75_1_0_20170120230123756.jpg.chip.jpg,UTKFace,1,0
25,25_0_1_20170114032055563.jpg.chip.jpg,UTKFace,0,1
13,13_1_2_20170104013444322.jpg.chip.jpg,UTKFace,1,2
49,49_1_4_20170104235649484.jpg.chip.jpg,UTKFace,1,4
42,42_1_3_20170119163800509.jpg.chip.jpg,UTKFace,1,3
64,64_0_4_20170103184049701.jpg.chip.jpg,UTKFace,0,4
10,10_0_4_20170103202338152.jpg.chip.jpg,UTKFace,0,4
80,80_1_1_20170116153903211.jpg.chip.jpg,UTKFace,1,1
82,82_0_2_20170111210508477.jpg.chip.jpg,UTKFace,0,2
66,66_0_3_20170113185512785.jpg.chip.jpg,UTKFace,0,3
26,26_1_1_20170117100117876.jpg.chip.jpg,UTKFace,1,1
85,85_1_3_20170110183103000.jpg.chip.jpg,UTKFace,1,3
40,40_1_1_20170112234122392.jpg.chip.jpg,UTKFace,1,1
48,48_1_2_20170109002813437.jpg.chip.jpg,UTKFace,1,2
15,15_1_4_20170103223416559.jpg.chip.jpg,UTKFace,1,4
11,11_0_1_20170103201136230.jpg.chip.jpg,UTKFace,0,1
69,69_0_3_20170112224615052.jpg.chip.jpg,UTKFace,0,3
43,43_1_2_20170116192615655.jpg.chip.jpg,UTKFace,1,2
29,29_1_4_20170117202704359.jpg.chip.jpg,UTKFace,1,4
59,59_0_4_20170109012655318.jpg.chip.jpg,UTKFace,0,4
89,89_0_0_20170111205835604.jpg.chip.jpg,UTKFace,0,0
45,45_1_2_20170109220409055.jpg.chip.jpg,UTKFace,1,2
80,80_1_2_20170120223552933.jpg.chip.jpg,UTKFace,1,2
26,26_1_4_20170117153828843.jpg.chip.jpg,UTKFace,1,4
52,52_0_4_20170111171747383.jpg.chip.jpg,UTKFace,0,4
61,61_1_2_20170105174916768.jpg.chip.jpg,UTKFace,1,2
92,92_0_0_20170111223719595.jpg.chip.jpg,UTKFace,0,0
82,82_0_3_20170105180948808.jpg.chip.jpg,UTKFace,0,3
15,15_1_4_20170103233441003.jpg.chip.jpg,UTKFace,1,4
8,8_0_1_20170114025855492.jpg.chip.jpg,UTKFace,0,1
67,67_0_2_20170112224619492.jpg.chip.jpg,UTKFace,0,2
4,4_0_0_20170110213539347.jpg.chip.jpg,UTKFace,0,0
89,89_0_3_20170105175600694.jpg.chip.jpg,UTKFace,0,3
84,84_0_1_20170117192953555.jpg.chip.jpg,UTKFace,0,1
96,96_1_2_20170105174624519.jpg.chip.jpg,UTKFace,1,2
43,43_1_4_20170117185935802.jpg.chip.jpg,UTKFace,1,4
63,63_1_1_20170110120101291.jpg.chip.jpg,UTKFace,1,1
72,72_1_1_20170112215442392.jpg.chip.jpg,UTKFace,1,1
30,30_0_0_20170117125951293.jpg.chip.jpg,UTKFace,0,0
51,51_1_2_20170104212216588.jpg.chip.jpg,UTKFace,1,2
116,116_1_2_20170112220255503.jpg.chip.jpg,UTKFace,1,2
115,115_1_0_20170120134725990.jpg.chip.jpg,UTKFace,1,0
22,22_1_3_20170104231657849.jpg.chip.jpg,UTKFace,1,3
110,110_0_2_20170112223734562.jpg.chip.jpg,UTKFace,0,2
77,77_0_1_20170117173757948.jpg.chip.jpg,UTKFace,0,1
29,29_1_4_20170103230119816.jpg.chip.jpg,UTKFace,1,4
47,47_0_2_20170116184928912.jpg.chip.jpg,UTKFace,0,2
88,88_0_2_20170112224251748.jpg.chip.jpg,UTKFace,0,2
54,54_1_0_20170110124144003.jpg.chip.jpg,UTKFace,1,0
35,35_0_3_20170117190400401.jpg.chip.jpg,UTKFace,0,3
61,61_0_0_20170111171747577.jpg.chip.jpg,UTKFace,0,0
23,23_0_3_20170119164352326.jpg.chip.jpg,UTKFace,0,3
1,1_1_0_20170109190538300.jpg.chip.jpg,UTKFace,1,0
56,56_0_0_20170117130657701.jpg.chip.jpg,UTKFace,0,0
35,35_0_4_20170116191747403.jpg.chip.jpg,UTKFace,0,4
23,23_1_4_20170103223443239.jpg.chip.jpg,UTKFace,1,4
35,35_0_1_20170116002219767.jpg.chip.jpg,UTKFace,0,1
51,51_0_0_20170117162917059.jpg.chip.jpg,UTKFace,0,0
20,20_0_0_20170116205352042.jpg.chip.jpg,UTKFace,0,0
30,30_1_2_20170116191305000.jpg.chip.jpg,UTKFace,1,2
39,39_0_4_20170105172836893.jpg.chip.jpg,UTKFace,0,4
45,45_0_3_20170119201251044.jpg.chip.jpg,UTKFace,0,3
26,26_1_3_20170119193122986.jpg.chip.jpg,UTKFace,1,3
9,9_0_2_20170110220429818.jpg.chip.jpg,UTKFace,0,2
15,15_1_0_20170109213613605.jpg.chip.jpg,UTKFace,1,0
4,4_1_3_20161219230102512.jpg.chip.jpg,UTKFace,1,3
1,1_1_1_20170109194554835.jpg.chip.jpg,UTKFace,1,1
28,28_1_3_20170117184127794.jpg.chip.jpg,UTKFace,1,3
67,67_1_0_20170109142541820.jpg.chip.jpg,UTKFace,1,0
49,49_0_3_20170119201605981.jpg.chip.jpg,UTKFace,0,3
4,4_1_1_20170110213220193.jpg.chip.jpg,UTKFace,1,1
62,62_1_1_20170112233640592.jpg.chip.jpg,UTKFace,1,1
27,27_0_3_20170119194326882.jpg.chip.jpg,UTKFace,0,3
58,58_0_2_20170116193608936.jpg.chip.jpg,UTKFace,0,2
1,1_0_1_20170110213700642.jpg.chip.jpg,UTKFace,0,1
69,69_0_0_20170111200942998.jpg.chip.jpg,UTKFace,0,0
85,85_0_1_20170111210022765.jpg.chip.jpg,UTKFace,0,1
85,85_0_2_20170111221734101.jpg.chip.jpg,UTKFace,0,2
60,60_0_0_20170117161031023.jpg.chip.jpg,UTKFace,0,0
48,48_0_2_20170104212013870.jpg.chip.jpg,UTKFace,0,2
61,61_0_1_20170111203344701.jpg.chip.jpg,UTKFace,0,1
44,44_1_0_20170111182452895.jpg.chip.jpg,UTKFace,1,0
10,10_1_0_20170109205003280.jpg.chip.jpg,UTKFace,1,0
1,1_1_3_20161220145228183.jpg.chip.jpg,UTKFace,1,3
67,67_0_0_20170120225206184.jpg.chip.jpg,UTKFace,0,0
57,57_0_0_20170117140000703.jpg.chip.jpg,UTKFace,0,0
34,34_0_0_20170116191654862.jpg.chip.jpg,UTKFace,0,0
72,72_1_0_20170110122329893.jpg.chip.jpg,UTKFace,1,0
15,15_0_1_20170110231743136.jpg.chip.jpg,UTKFace,0,1
18,18_0_4_20170103201550447.jpg.chip.jpg,UTKFace,0,4
24,24_0_1_20170113132717504.jpg.chip.jpg,UTKFace,0,1
5,5_1_4_20161221193811941.jpg.chip.jpg,UTKFace,1,4
80,80_0_2_20170111210646563.jpg.chip.jpg,UTKFace,0,2
6,6_1_3_20161220222556995.jpg.chip.jpg,UTKFace,1,3
30,30_1_3_20170117181345172.jpg.chip.jpg,UTKFace,1,3
36,36_1_1_20170117091644491.jpg.chip.jpg,UTKFace,1,1
22,22_0_3_20170119202650701.jpg.chip.jpg,UTKFace,0,3
37,37_0_3_20170104204445187.jpg.chip.jpg,UTKFace,0,3
24,24_1_3_20170119171022544.jpg.chip.jpg,UTKFace,1,3
45,45_0_0_20170117170125010.jpg.chip.jpg,UTKFace,0,0
23,23_1_1_20170117013843049.jpg.chip.jpg,UTKFace,1,1
65,65_0_3_20170117191735066.jpg.chip.jpg,UTKFace,0,3
28,28_1_2_20170116163327403.jpg.chip.jpg,UTKFace,1,2
66,66_0_3_20170119180756808.jpg.chip.jpg,UTKFace,0,3
8,8_0_0_20170110220129114.jpg.chip.jpg,UTKFace,0,0
40,40_0_1_20170117170545162.jpg.chip.jpg,UTKFace,0,1
44,44_1_1_20170113011544238.jpg.chip.jpg,UTKFace,1,1
3,3_1_4_20161221193402694.jpg.chip.jpg,UTKFace,1,4
56,56_1_3_20170109141321745.jpg.chip.jpg,UTKFace,1,3
37,37_1_3_20170109131834447.jpg.chip.jpg,UTKFace,1,3
89,89_0_2_20170112220351776.jpg.chip.jpg,UTKFace,0,2
39,39_0_0_20170111181750371.jpg.chip.jpg,UTKFace,0,0
16,16_1_0_20170117175202679.jpg.chip.jpg,UTKFace,1,0
38,38_0_1_20170116200942002.jpg.chip.jpg,UTKFace,0,1
24,24_0_1_20170117194341276.jpg.chip.jpg,UTKFace,0,1
3,3_1_1_20170109194630568.jpg.chip.jpg,UTKFace,1,1
60,60_1_0_20170117092229305.jpg.chip.jpg,UTKFace,1,0
70,70_0_3_20170119184325439.jpg.chip.jpg,UTKFace,0,3
63,63_0_0_20170104213529213.jpg.chip.jpg,UTKFace,0,0
45,45_0_4_20170104202016610.jpg.chip.jpg,UTKFace,0,4
43,43_1_1_20170113013016785.jpg.chip.jpg,UTKFace,1,1
50,50_1_3_20170104235532885.jpg.chip.jpg,UTKFace,1,3
63,63_0_1_20170117182443400.jpg.chip.jpg,UTKFace,0,1
37,37_0_2_20170119193347850.jpg.chip.jpg,UTKFace,0,2
40,40_0_3_20170119183357429.jpg.chip.jpg,UTKFace,0,3
82,82_0_0_20170111222354407.jpg.chip.jpg,UTKFace,0,0
58,58_1_3_20170104220324390.jpg.chip.jpg,UTKFace,1,3
79,79_1_0_20170110122630590.jpg.chip.jpg,UTKFace,1,0
38,38_1_2_20170109132801338.jpg.chip.jpg,UTKFace,1,2
45,45_1_3_20170119200125452.jpg.chip.jpg,UTKFace,1,3
45,45_0_3_20170119183849743.jpg.chip.jpg,UTKFace,0,3
31,31_1_3_20170104222647935.jpg.chip.jpg,UTKFace,1,3
61,61_1_3_20170109142555460.jpg.chip.jpg,UTKFace,1,3
21,21_1_0_20170116220224031.jpg.chip.jpg,UTKFace,1,0
39,39_1_1_20170116225010927.jpg.chip.jpg,UTKFace,1,1
79,79_0_0_20170111210813495.jpg.chip.jpg,UTKFace,0,0
64,64_1_0_20170110140833569.jpg.chip.jpg,UTKFace,1,0
53,53_0_1_20170117181950281.jpg.chip.jpg,UTKFace,0,1
51,51_0_1_20170111200729699.jpg.chip.jpg,UTKFace,0,1
24,24_0_2_20170116165212955.jpg.chip.jpg,UTKFace,0,2
39,39_1_0_20170105170221811.jpg.chip.jpg,UTKFace,1,0
2,2_0_4_20170103210125060.jpg.chip.jpg,UTKFace,0,4
18,18_1_0_20170109212530499.jpg.chip.jpg,UTKFace,1,0
34,34_1_3_20170119152703935.jpg.chip.jpg,UTKFace,1,3
1,1_0_4_20161221192604164.jpg.chip.jpg,UTKFace,0,4
65,65_1_1_20170113012956231.jpg.chip.jpg,UTKFace,1,1
8,8_1_3_20161220220407073.jpg.chip.jpg,UTKFace,1,3
80,80_1_3_20170119212033985.jpg.chip.jpg,UTKFace,1,3
8,8_0_2_20170110220614569.jpg.chip.jpg,UTKFace,0,2
53,53_0_4_20170109012743281.jpg.chip.jpg,UTKFace,0,4
50,50_1_2_20170104023119069.jpg.chip.jpg,UTKFace,1,2
16,16_1_4_20170103233333235.jpg.chip.jpg,UTKFace,1,4
99,99_1_2_20170110182418864.jpg.chip.jpg,UTKFace,1,2
33,33_0_4_20170117203909214.jpg.chip.jpg,UTKFace,0,4
20,20_0_2_20170116161442758.jpg.chip.jpg,UTKFace,0,2
10,10_1_3_20170119150820222.jpg.chip.jpg,UTKFace,1,3
68,68_1_1_20170116161411128.jpg.chip.jpg,UTKFace,1,1
62,62_1_2_20170105174732894.jpg.chip.jpg,UTKFace,1,2
67,67_0_1_20170113161329852.jpg.chip.jpg,UTKFace,0,1
15,15_1_3_20170104221933959.jpg.chip.jpg,UTKFace,1,3
71,71_0_1_20170111222525552.jpg.chip.jpg,UTKFace,0,1
60,60_0_1_20170113185141927.jpg.chip.jpg,UTKFace,0,1
74,74_1_0_20170110173749526.jpg.chip.jpg,UTKFace,1,0
8,8_1_2_20161219163614671.jpg.chip.jpg,UTKFace,1,2
82,82_0_2_20170112205224683.jpg.chip.jpg,UTKFace,0,2
50,50_1_1_20170117164023113.jpg.chip.jpg,UTKFace,1,1
5,5_1_1_20170112210544957.jpg.chip.jpg,UTKFace,1,1
14,14_1_0_20170109203901444.jpg.chip.jpg,UTKFace,1,0
84,84_1_0_20170110180441394.jpg.chip.jpg,UTKFace,1,0
60,60_0_3_20170119205909616.jpg.chip.jpg,UTKFace,0,3
78,78_0_1_20170117185943219.jpg.chip.jpg,UTKFace,0,1
2,2_0_1_20170110205407227.jpg.chip.jpg,UTKFace,0,1
17,17_1_3_20170104221840229.jpg.chip.jpg,UTKFace,1,3
15,15_0_3_20170110225627090.jpg.chip.jpg,UTKFace,0,3
65,65_1_3_20170119201536077.jpg.chip.jpg,UTKFace,1,3
90,90_1_2_20170111205444634.jpg.chip.jpg,UTKFace,1,2
57,57_0_3_20170119211459705.jpg.chip.jpg,UTKFace,0,3
20,20_1_3_20170104231536521.jpg.chip.jpg,UTKFace,1,3
60,60_1_3_20170109142555460.jpg.chip.jpg,UTKFace,1,3
62,62_0_2_20170112220447152.jpg.chip.jpg,UTKFace,0,2
57,57_1_2_20170109002542575.jpg.chip.jpg,UTKFace,1,2
74,74_0_0_20170111223730444.jpg.chip.jpg,UTKFace,0,0
47,47_1_4_20170104181336102.jpg.chip.jpg,UTKFace,1,4
2,2_0_3_20161220222446715.jpg.chip.jpg,UTKFace,0,3
62,62_0_3_20170111204125673.jpg.chip.jpg,UTKFace,0,3
36,36_0_2_20170104165035320.jpg.chip.jpg,UTKFace,0,2
42,42_0_4_20170113174904299.jpg.chip.jpg,UTKFace,0,4
49,49_1_1_20170113000544753.jpg.chip.jpg,UTKFace,1,1
32,32_0_4_20170117203108807.jpg.chip.jpg,UTKFace,0,4
95,95_1_2_20170120225327083.jpg.chip.jpg,UTKFace,1,2
72,72_1_3_20170104220952910.jpg.chip.jpg,UTKFace,1,3
79,79_0_1_20170111223356803.jpg.chip.jpg,UTKFace,0,1
27,27_0_4_20170117150054594.jpg.chip.jpg,UTKFace,0,4
62,62_1_3_20170109132000815.jpg.chip.jpg,UTKFace,1,3
92,92_0_3_20170105180848734.jpg.chip.jpg,UTKFace,0,3
34,34_0_3_20170119163319768.jpg.chip.jpg,UTKFace,0,3
