age,filename,database,gender,race
34,34_1_3_20170104220713478.jpg.chip.jpg,UTKFace,1,3
26,26_1_2_20170116184520573.jpg.chip.jpg,UTKFace,1,2
32,32_0_3_20170119181014212.jpg.chip.jpg,UTKFace,0,3
24,24_0_3_20170117145631891.jpg.chip.jpg,UTKFace,0,3
54,54_0_1_20170117142808120.jpg.chip.jpg,UTKFace,0,1
90,90_0_0_20170111210338948.jpg.chip.jpg,UTKFace,0,0
17,17_1_0_20170109214048004.jpg.chip.jpg,UTKFace,1,0
38,38_1_2_20170116161943473.jpg.chip.jpg,UTKFace,1,2
56,56_1_0_20170110141656511.jpg.chip.jpg,UTKFace,1,0
17,17_0_0_20170116182812470.jpg.chip.jpg,UTKFace,0,0
49,49_0_0_20170104212843900.jpg.chip.jpg,UTKFace,0,0
75,75_0_0_20170111200151404.jpg.chip.jpg,UTKFace,0,0
3,3_1_2_20161219141659416.jpg.chip.jpg,UTKFace,1,2
48,48_0_0_20170104201250552.jpg.chip.jpg,UTKFace,0,0
49,49_1_0_20170109221050190.jpg.chip.jpg,UTKFace,1,0
45,45_1_0_20170105173027237.jpg.chip.jpg,UTKFace,1,0
50,50_0_2_20170116191148275.jpg.chip.jpg,UTKFace,0,2
42,42_0_2_20170104184350086.jpg.chip.jpg,UTKFace,0,2
1,1_1_4_20170103204831032.jpg.chip.jpg,UTKFace,1,4
42,42_0_3_20170105175336870.jpg.chip.jpg,UTKFace,0,3
21,21_1_3_20170104222056815.jpg.chip.jpg,UTKFace,1,3
25,25_0_2_20170104021424381.jpg.chip.jpg,UTKFace,0,2
8,8_1_2_20170109201847910.jpg.chip.jpg,UTKFace,1,2
55,55_0_0_20170104184424541.jpg.chip.jpg,UTKFace,0,0
18,18_1_3_20170109213144758.jpg.chip.jpg,UTKFace,1,3
40,40_1_0_20170117091304525.jpg.chip.jpg,UTKFace,1,0
16,16_0_0_20170110231726179.jpg.chip.jpg,UTKFace,0,0
33,33_1_3_20170104235051234.jpg.chip.jpg,UTKFace,1,3
53,53_1_0_20170117204229856.jpg.chip.jpg,UTKFace,1,0
22,22_0_2_20170116172604316.jpg.chip.jpg,UTKFace,0,2
44,44_0_3_20170119200652604.jpg.chip.jpg,UTKFace,0,3
57,57_0_0_20170104202107434.jpg.chip.jpg,UTKFace,0,0
60,60_0_0_20170111202420384.jpg.chip.jpg,UTKFace,0,0
49,49_0_3_20170109141453135.jpg.chip.jpg,UTKFace,0,3
23,23_1_1_20170113195607925.jpg.chip.jpg,UTKFace,1,1
1,1_1_4_20170103213044557.jpg.chip.jpg,UTKFace,1,4
14,14_1_0_20170109204158115.jpg.chip.jpg,UTKFace,1,0
36,36_0_3_20170119183738087.jpg.chip.jpg,UTKFace,0,3
28,28_0_1_20170113150932640.jpg.chip.jpg,UTKFace,0,1
61,61_0_3_20170109015533502.jpg.chip.jpg,UTKFace,0,3
68,68_0_2_20170116193548368.jpg.chip.jpg,UTKFace,0,2
36,36_1_3_20161220221952627.jpg.chip.jpg,UTKFace,1,3
34,34_0_4_20170117141335902.jpg.chip.jpg,UTKFace,0,4
26,26_1_1_20170112210240181.jpg.chip.jpg,UTKFace,1,1
30,30_1_2_20170116191902270.jpg.chip.jpg,UTKFace,1,2
21,21_0_4_20161223214812864.jpg.chip.jpg,UTKFace,0,4
45,45_1_3_20170119204024497.jpg.chip.jpg,UTKFace,1,3
35,35_1_4_20170117203433192.jpg.chip.jpg,UTKFace,1,4
42,42_1_0_20170103184125771.jpg.chip.jpg,UTKFace,1,0
61,61_1_0_20170117192206514.jpg.chip.jpg,UTKFace,1,0
32,32_0_3_20170119171305632.jpg.chip.jpg,UTKFace,0,3
60,60_0_2_20170120223504413.jpg.chip.jpg,UTKFace,0,2
39,39_0_2_20170116170832396.jpg.chip.jpg,UTKFace,0,2
48,48_0_1_20170113183822367.jpg.chip.jpg,UTKFace,0,1
51,51_0_3_20170119181148220.jpg.chip.jpg,UTKFace,0,3
66,66_0_0_20170104184119566.jpg.chip.jpg,UTKFace,0,0
55,55_0_1_20170117201404086.jpg.chip.jpg,UTKFace,0,1
7,7_0_1_20170110224720024.jpg.chip.jpg,UTKFace,0,1
50,50_0_4_20170117203237079.jpg.chip.jpg,UTKFace,0,4
18,18_1_3_20170117135716054.jpg.chip.jpg,UTKFace,1,3
24,24_1_4_20170117150458348.jpg.chip.jpg,UTKFace,1,4
65,65_0_0_20170117171434763.jpg.chip.jpg,UTKFace,0,0
34,34_0_2_20170116193420245.jpg.chip.jpg,UTKFace,0,2
54,54_0_3_20170119200624157.jpg.chip.jpg,UTKFace,0,3
49,49_0_0_20170104184239893.jpg.chip.jpg,UTKFace,0,0
8,8_1_4_20161221202611945.jpg.chip.jpg,UTKFace,1,4
31,31_0_4_20170116191344848.jpg.chip.jpg,UTKFace,0,4
27,27_0_2_20170116185014529.jpg.chip.jpg,UTKFace,0,2
19,19_1_4_20170103233712235.jpg.chip.jpg,UTKFace,1,4
26,26_1_3_20170104232952337.jpg.chip.jpg,UTKFace,1,3
32,32_1_1_20170116160935586.jpg.chip.jpg,UTKFace,1,1
34,34_1_0_20170116222753074.jpg.chip.jpg,UTKFace,1,0
29,29_0_2_20170116172041615.jpg.chip.jpg,UTKFace,0,2
67,67_0_2_20170112224629884.jpg.chip.jpg,UTKFace,0,2
42,42_0_1_20170117142655442.jpg.chip.jpg,UTKFace,0,1
37,37_1_0_20170103182952754.jpg.chip.jpg,UTKFace,1,0
25,25_0_1_20170117140732133.jpg.chip.jpg,UTKFace,0,1
34,34_0_3_20170119165336734.jpg.chip.jpg,UTKFace,0,3
80,80_0_0_20170111210305500.jpg.chip.jpg,UTKFace,0,0
40,40_1_1_20170116235434882.jpg.chip.jpg,UTKFace,1,1
80,80_1_0_20170110141751087.jpg.chip.jpg,UTKFace,1,0
65,65_1_0_20170110140917161.jpg.chip.jpg,UTKFace,1,0
17,17_0_0_20170110232438939.jpg.chip.jpg,UTKFace,0,0
77,77_1_2_20170110175320274.jpg.chip.jpg,UTKFace,1,2
68,68_0_0_20170119212026025.jpg.chip.jpg,UTKFace,0,0
28,28_0_4_20170105163451675.jpg.chip.jpg,UTKFace,0,4
78,78_0_1_20170117195212700.jpg.chip.jpg,UTKFace,0,1
49,49_0_3_20170119201931356.jpg.chip.jpg,UTKFace,0,3
3,3_1_2_20161219141805465.jpg.chip.jpg,UTKFace,1,2
29,29_0_1_20170104220317630.jpg.chip.jpg,UTKFace,0,1
29,29_0_3_20170119195338355.jpg.chip.jpg,UTKFace,0,3
28,28_1_3_20170104221016727.jpg.chip.jpg,UTKFace,1,3
39,39_1_4_20170117203758344.jpg.chip.jpg,UTKFace,1,4
37,37_1_0_20170117203545246.jpg.chip.jpg,UTKFace,1,0
47,47_0_4_20170104002129509.jpg.chip.jpg,UTKFace,0,4
56,56_1_0_20170103180159982.jpg.chip.jpg,UTKFace,1,0
39,39_1_0_20170103183137809.jpg.chip.jpg,UTKFace,1,0
4,4_1_0_20170109192742824.jpg.chip.jpg,UTKFace,1,0
12,12_1_0_20170109212505669.jpg.chip.jpg,UTKFace,1,0
51,51_0_0_20170109012546903.jpg.chip.jpg,UTKFace,0,0
4,4_0_0_20170110213533405.jpg.chip.jpg,UTKFace,0,0
41,41_0_0_20170119204215791.jpg.chip.jpg,UTKFace,0,0
29,29_0_4_20170103235201420.jpg.chip.jpg,UTKFace,0,4
27,27_1_1_20170112234058559.jpg.chip.jpg,UTKFace,1,1
76,76_1_0_20170110131744527.jpg.chip.jpg,UTKFace,1,0
4,4_1_2_20161219141837833.jpg.chip.jpg,UTKFace,1,2
36,36_1_1_20170113193312243.jpg.chip.jpg,UTKFace,1,1
23,23_1_3_20170119164504597.jpg.chip.jpg,UTKFace,1,3
30,30_0_3_20170119155845146.jpg.chip.jpg,UTKFace,0,3
39,39_1_1_20170116165532163.jpg.chip.jpg,UTKFace,1,1
59,59_0_0_20170105173420933.jpg.chip.jpg,UTKFace,0,0
24,24_0_4_20170117145745474.jpg.chip.jpg,UTKFace,0,4
60,60_0_2_20170116190207532.jpg.chip.jpg,UTKFace,0,2
63,63_0_0_20170111171747607.jpg.chip.jpg,UTKFace,0,0
80,80_0_0_20170117173919384.jpg.chip.jpg,UTKFace,0,0
29,29_0_2_20170116193337129.jpg.chip.jpg,UTKFace,0,2
16,16_1_1_20170109212835445.jpg.chip.jpg,UTKFace,1,1
51,51_0_0_20170104174529739.jpg.chip.jpg,UTKFace,0,0
52,52_1_0_20170110122416544.jpg.chip.jpg,UTKFace,1,0
21,21_1_3_20170104222114302.jpg.chip.jpg,UTKFace,1,3
29,29_0_1_20170116203025802.jpg.chip.jpg,UTKFace,0,1
1,1_1_2_20161219142156353.jpg.chip.jpg,UTKFace,1,2
72,72_1_0_20170120224942952.jpg.chip.jpg,UTKFace,1,0
21,21_1_3_20170119154115689.jpg.chip.jpg,UTKFace,1,3
47,47_0_3_20170119183143206.jpg.chip.jpg,UTKFace,0,3
21,21_1_3_20170117193843284.jpg.chip.jpg,UTKFace,1,3
34,34_1_0_20170117134932847.jpg.chip.jpg,UTKFace,1,0
46,46_0_3_20170119200749075.jpg.chip.jpg,UTKFace,0,3
41,41_0_0_20170117154653654.jpg.chip.jpg,UTKFace,0,0
26,26_1_3_20170104232120449.jpg.chip.jpg,UTKFace,1,3
17,17_0_4_20170103210008641.jpg.chip.jpg,UTKFace,0,4
7,7_0_0_20170110215321996.jpg.chip.jpg,UTKFace,0,0
24,24_1_1_20170115235617909.jpg.chip.jpg,UTKFace,1,1
62,62_0_1_20170111203832046.jpg.chip.jpg,UTKFace,0,1
56,56_0_2_20170111202058310.jpg.chip.jpg,UTKFace,0,2
16,16_1_0_20170109203419299.jpg.chip.jpg,UTKFace,1,0
68,68_0_0_20170117172902192.jpg.chip.jpg,UTKFace,0,0
69,69_1_2_20170105174748782.jpg.chip.jpg,UTKFace,1,2
16,16_1_0_20170109212802540.jpg.chip.jpg,UTKFace,1,0
15,15_1_3_20170104221641789.jpg.chip.jpg,UTKFace,1,3
53,53_0_0_20170111202035978.jpg.chip.jpg,UTKFace,0,0
16,16_0_3_20170110231223673.jpg.chip.jpg,UTKFace,0,3
16,16_1_1_20170114030930183.jpg.chip.jpg,UTKFace,1,1
3,3_1_3_20161219225530536.jpg.chip.jpg,UTKFace,1,3
55,55_0_1_20170117190804541.jpg.chip.jpg,UTKFace,0,1
37,37_1_1_20170112215450519.jpg.chip.jpg,UTKFace,1,1
43,43_0_0_20170104205149195.jpg.chip.jpg,UTKFace,0,0
37,37_1_2_20170104005945096.jpg.chip.jpg,UTKFace,1,2
19,19_0_1_20170116210354987.jpg.chip.jpg,UTKFace,0,1
21,21_1_3_20170119150704613.jpg.chip.jpg,UTKFace,1,3
77,77_0_0_20170111222408207.jpg.chip.jpg,UTKFace,0,0
3,3_1_3_20161220220632050.jpg.chip.jpg,UTKFace,1,3
22,22_0_2_20170116162917882.jpg.chip.jpg,UTKFace,0,2
29,29_0_3_20170119152247249.jpg.chip.jpg,UTKFace,0,3
30,30_1_2_20170116161348207.jpg.chip.jpg,UTKFace,1,2
56,56_0_3_20170109142456550.jpg.chip.jpg,UTKFace,0,3
25,25_0_1_20170113133108944.jpg.chip.jpg,UTKFace,0,1
1,1_1_2_20161219195252187.jpg.chip.jpg,UTKFace,1,2
14,14_1_2_20170102234329485.jpg.chip.jpg,UTKFace,1,2
35,35_1_1_20170112213143485.jpg.chip.jpg,UTKFace,1,1
56,56_0_0_20170120223128947.jpg.chip.jpg,UTKFace,0,0
51,51_0_1_20170113174152115.jpg.chip.jpg,UTKFace,0,1
30,30_1_1_20170113195544997.jpg.chip.jpg,UTKFace,1,1
76,76_0_1_20170116204915499.jpg.chip.jpg,UTKFace,0,1
50,50_0_1_20170113195720980.jpg.chip.jpg,UTKFace,0,1
21,21_0_3_20170119153824472.jpg.chip.jpg,UTKFace,0,3
1,1_1_2_20161219155705613.jpg.chip.jpg,UTKFace,1,2
25,25_0_3_20170119162903181.jpg.chip.jpg,UTKFace,0,3
63,63_1_3_20170117143046787.jpg.chip.jpg,UTKFace,1,3
35,35_1_1_20170112230726789.jpg.chip.jpg,UTKFace,1,1
28,28_1_1_20170113001154099.jpg.chip.jpg,UTKFace,1,1
28,28_1_2_20170116164552683.jpg.chip.jpg,UTKFace,1,2
51,51_1_0_20170109132703508.jpg.chip.jpg,UTKFace,1,0
7,7_0_0_20170110215437740.jpg.chip.jpg,UTKFace,0,0
10,10_1_0_20170109204148144.jpg.chip.jpg,UTKFace,1,0
15,15_1_0_20170109213537150.jpg.chip.jpg,UTKFace,1,0
51,51_0_4_20170104210502395.jpg.chip.jpg,UTKFace,0,4
76,76_1_0_20170110183026065.jpg.chip.jpg,UTKFace,1,0
16,16_0_0_20170110231633585.jpg.chip.jpg,UTKFace,0,0
44,44_0_4_20170117204035832.jpg.chip.jpg,UTKFace,0,4
1,1_0_3_20161220145416255.jpg.chip.jpg,UTKFace,0,3
35,35_0_1_20170117142612894.jpg.chip.jpg,UTKFace,0,1
33,33_0_3_20170119164211892.jpg.chip.jpg,UTKFace,0,3
26,26_1_3_20170117174433574.jpg.chip.jpg,UTKFace,1,3
36,36_0_4_20170117183809714.jpg.chip.jpg,UTKFace,0,4
16,16_0_0_20170110232817061.jpg.chip.jpg,UTKFace,0,0
38,38_1_0_20170104192820567.jpg.chip.jpg,UTKFace,1,0
20,20_0_0_20170120133527581.jpg.chip.jpg,UTKFace,0,0
28,28_1_1_20170113012508729.jpg.chip.jpg,UTKFace,1,1
32,32_1_2_20170116191623170.jpg.chip.jpg,UTKFace,1,2
21,21_1_1_20170112231637574.jpg.chip.jpg,UTKFace,1,1
3,3_1_3_20161219230204712.jpg.chip.jpg,UTKFace,1,3
50,50_0_3_20170119204418614.jpg.chip.jpg,UTKFace,0,3
38,38_0_1_20170113152802880.jpg.chip.jpg,UTKFace,0,1
28,28_0_2_20170116193003015.jpg.chip.jpg,UTKFace,0,2
55,55_1_0_20170117185946850.jpg.chip.jpg,UTKFace,1,0
4,4_1_2_20161219190541762.jpg.chip.jpg,UTKFace,1,2
8,8_0_0_20170110220610016.jpg.chip.jpg,UTKFace,0,0
20,20_1_3_20170119153311735.jpg.chip.jpg,UTKFace,1,3
18,18_0_0_20170117140126568.jpg.chip.jpg,UTKFace,0,0
47,47_1_0_20170109220604136.jpg.chip.jpg,UTKFace,1,0
96,96_1_0_20170110182515404.jpg.chip.jpg,UTKFace,1,0
53,53_1_3_20170119205926527.jpg.chip.jpg,UTKFace,1,3
39,39_0_0_20170117154224460.jpg.chip.jpg,UTKFace,0,0
17,17_1_0_20170113210605193.jpg.chip.jpg,UTKFace,1,0
34,34_0_4_20170113161453036.jpg.chip.jpg,UTKFace,0,4
39,39_0_1_20170116001219696.jpg.chip.jpg,UTKFace,0,1
30,30_1_3_20170119204149215.jpg.chip.jpg,UTKFace,1,3
36,36_0_3_20170119201916448.jpg.chip.jpg,UTKFace,0,3
32,32_0_4_20170116220621484.jpg.chip.jpg,UTKFace,0,4
22,22_0_2_20170116172135035.jpg.chip.jpg,UTKFace,0,2
35,35_0_1_20170117143142516.jpg.chip.jpg,UTKFace,0,1
7,7_1_0_20170104005339735.jpg.chip.jpg,UTKFace,1,0
56,56_0_0_20170120222907250.jpg.chip.jpg,UTKFace,0,0
23,23_1_2_20170116172830806.jpg.chip.jpg,UTKFace,1,2
90,90_0_0_20170120222443834.jpg.chip.jpg,UTKFace,0,0
37,37_1_0_20170117022104951.jpg.chip.jpg,UTKFace,1,0
21,21_0_4_20161223214836609.jpg.chip.jpg,UTKFace,0,4
51,51_0_2_20170116192859594.jpg.chip.jpg,UTKFace,0,2
39,39_0_3_20170119191918705.jpg.chip.jpg,UTKFace,0,3
2,2_1_2_20161219203800420.jpg.chip.jpg,UTKFace,1,2
29,29_1_2_20170105165156291.jpg.chip.jpg,UTKFace,1,2
52,52_1_0_20170110123106118.jpg.chip.jpg,UTKFace,1,0
28,28_1_3_20170117180649497.jpg.chip.jpg,UTKFace,1,3
11,11_1_0_20170109204833458.jpg.chip.jpg,UTKFace,1,0
27,27_0_1_20170117005928329.jpg.chip.jpg,UTKFace,0,1
31,31_0_1_20170117135505116.jpg.chip.jpg,UTKFace,0,1
35,35_0_3_20170104230642411.jpg.chip.jpg,UTKFace,0,3
89,89_1_3_20170110182042731.jpg.chip.jpg,UTKFace,1,3
31,31_0_1_20170116235513414.jpg.chip.jpg,UTKFace,0,1
23,23_0_3_20170119163907693.jpg.chip.jpg,UTKFace,0,3
46,46_0_4_20170104202042473.jpg.chip.jpg,UTKFace,0,4
18,18_0_3_20170117140743776.jpg.chip.jpg,UTKFace,0,3
86,86_1_0_20170110183800477.jpg.chip.jpg,UTKFace,1,0
33,33_1_0_20170103182231977.jpg.chip.jpg,UTKFace,1,0
10,10_1_0_20170109203512075.jpg.chip.jpg,UTKFace,1,0
24,24_1_2_20170105162251371.jpg.chip.jpg,UTKFace,1,2
39,39_0_1_20170113134340234.jpg.chip.jpg,UTKFace,0,1
65,65_0_1_20170113184825438.jpg.chip.jpg,UTKFace,0,1
5,5_1_0_20170109193708669.jpg.chip.jpg,UTKFace,1,0
15,15_1_0_20170109204354264.jpg.chip.jpg,UTKFace,1,0
30,30_0_1_20170117130040363.jpg.chip.jpg,UTKFace,0,1
58,58_0_2_20170116193604774.jpg.chip.jpg,UTKFace,0,2
24,24_0_2_20170116165205506.jpg.chip.jpg,UTKFace,0,2
85,85_1_0_20170110183129402.jpg.chip.jpg,UTKFace,1,0
53,53_0_4_20170104212427149.jpg.chip.jpg,UTKFace,0,4
51,51_1_3_20170109132350438.jpg.chip.jpg,UTKFace,1,3
63,63_0_0_20170120225659313.jpg.chip.jpg,UTKFace,0,0
39,39_0_1_20170117165939682.jpg.chip.jpg,UTKFace,0,1
1,1_1_4_20161221195027223.jpg.chip.jpg,UTKFace,1,4
44,44_0_1_20170111181750405.jpg.chip.jpg,UTKFace,0,1
1,1_1_2_20161219155926197.jpg.chip.jpg,UTKFace,1,2
29,29_1_1_20170112211746397.jpg.chip.jpg,UTKFace,1,1
2,2_1_4_20170103213232676.jpg.chip.jpg,UTKFace,1,4
68,68_0_0_20170111200435940.jpg.chip.jpg,UTKFace,0,0
85,85_1_0_20170110181617775.jpg.chip.jpg,UTKFace,1,0
39,39_1_0_20170117171010820.jpg.chip.jpg,UTKFace,1,0
36,36_0_1_20170119180151531.jpg.chip.jpg,UTKFace,0,1
5,5_0_1_20161219153846453.jpg.chip.jpg,UTKFace,0,1
29,29_1_2_20170116191203271.jpg.chip.jpg,UTKFace,1,2
22,22_1_3_20161220221656537.jpg.chip.jpg,UTKFace,1,3
29,29_0_3_20170119195312988.jpg.chip.jpg,UTKFace,0,3
67,67_0_0_20170104213345869.jpg.chip.jpg,UTKFace,0,0
48,48_0_1_20170113182616942.jpg.chip.jpg,UTKFace,0,1
59,59_0_0_20170109011033488.jpg.chip.jpg,UTKFace,0,0
41,41_1_1_20170114033308804.jpg.chip.jpg,UTKFace,1,1
56,56_1_3_20170119192943673.jpg.chip.jpg,UTKFace,1,3
16,16_1_0_20170105000703117.jpg.chip.jpg,UTKFace,1,0
24,24_0_1_20170117194403765.jpg.chip.jpg,UTKFace,0,1
27,27_1_1_20170117010422359.jpg.chip.jpg,UTKFace,1,1
1,1_0_4_20161221192558436.jpg.chip.jpg,UTKFace,0,4
21,21_1_2_20170104015820531.jpg.chip.jpg,UTKFace,1,2
43,43_0_0_20170111200147932.jpg.chip.jpg,UTKFace,0,0
40,40_0_1_20170113135423609.jpg.chip.jpg,UTKFace,0,1
30,30_1_4_20170117202935574.jpg.chip.jpg,UTKFace,1,4
25,25_0_4_20170117193004258.jpg.chip.jpg,UTKFace,0,4
31,31_1_1_20170116155750618.jpg.chip.jpg,UTKFace,1,1
22,22_1_2_20170116164534125.jpg.chip.jpg,UTKFace,1,2
24,24_1_4_20170103223907208.jpg.chip.jpg,UTKFace,1,4
88,88_0_0_20170113185429450.jpg.chip.jpg,UTKFace,0,0
48,48_1_0_20170109142311780.jpg.chip.jpg,UTKFace,1,0
22,22_1_1_20170116220930321.jpg.chip.jpg,UTKFace,1,1
24,24_1_1_20170115234919997.jpg.chip.jpg,UTKFace,1,1
37,37_1_0_20170103163508220.jpg.chip.jpg,UTKFace,1,0
70,70_0_3_20170119210228526.jpg.chip.jpg,UTKFace,0,3
20,20_1_1_20170112191323933.jpg.chip.jpg,UTKFace,1,1
25,25_1_2_20170116170355441.jpg.chip.jpg,UTKFace,1,2
34,34_0_1_20170117010655969.jpg.chip.jpg,UTKFace,0,1
34,34_1_1_20170113000302889.jpg.chip.jpg,UTKFace,1,1
23,23_0_1_20170113195548821.jpg.chip.jpg,UTKFace,0,1
69,69_1_0_20170110122444118.jpg.chip.jpg,UTKFace,1,0
52,52_0_4_20170103235931765.jpg.chip.jpg,UTKFace,0,4
32,32_1_2_20170116180409929.jpg.chip.jpg,UTKFace,1,2
50,50_1_0_20170110143343917.jpg.chip.jpg,UTKFace,1,0
85,85_0_0_20170120224751080.jpg.chip.jpg,UTKFace,0,0
85,85_1_0_20170110181554730.jpg.chip.jpg,UTKFace,1,0
52,52_0_3_20170104220829094.jpg.chip.jpg,UTKFace,0,3
10,10_1_0_20170109204259563.jpg.chip.jpg,UTKFace,1,0
68,68_0_0_20170111221718605.jpg.chip.jpg,UTKFace,0,0
16,16_0_0_20170110231759619.jpg.chip.jpg,UTKFace,0,0
65,65_1_0_20170110160643907.jpg.chip.jpg,UTKFace,1,0
21,21_1_1_20170114031500330.jpg.chip.jpg,UTKFace,1,1
21,21_1_2_20170116171010589.jpg.chip.jpg,UTKFace,1,2
70,70_0_0_20170117173632929.jpg.chip.jpg,UTKFace,0,0
