age,filename,database,gender,race
39,39_0_2_20170116170832396.jpg.chip.jpg,UTKFace,0,2
48,48_0_1_20170113183822367.jpg.chip.jpg,UTKFace,0,1
51,51_0_3_20170119181148220.jpg.chip.jpg,UTKFace,0,3
66,66_0_0_20170104184119566.jpg.chip.jpg,UTKFace,0,0
55,55_0_1_20170117201404086.jpg.chip.jpg,UTKFace,0,1
7,7_0_1_20170110224720024.jpg.chip.jpg,UTKFace,0,1
50,50_0_4_20170117203237079.jpg.chip.jpg,UTKFace,0,4
18,18_1_3_20170117135716054.jpg.chip.jpg,UTKFace,1,3
34,34_0_2_20170116193420245.jpg.chip.jpg,UTKFace,0,2
8,8_1_4_20161221202611945.jpg.chip.jpg,UTKFace,1,4
31,31_0_4_20170116191344848.jpg.chip.jpg,UTKFace,0,4
27,27_0_2_20170116185014529.jpg.chip.jpg,UTKFace,0,2
19,19_1_4_20170103233712235.jpg.chip.jpg,UTKFace,1,4
29,29_0_2_20170116172041615.jpg.chip.jpg,UTKFace,0,2
67,67_0_2_20170112224629884.jpg.chip.jpg,UTKFace,0,2
42,42_0_1_20170117142655442.jpg.chip.jpg,UTKFace,0,1
34,34_0_3_20170119165336734.jpg.chip.jpg,UTKFace,0,3
77,77_1_2_20170110175320274.jpg.chip.jpg,UTKFace,1,2
28,28_0_4_20170105163451675.jpg.chip.jpg,UTKFace,0,4
78,78_0_1_20170117195212700.jpg.chip.jpg,UTKFace,0,1
49,49_0_3_20170119201931356.jpg.chip.jpg,UTKFace,0,3
24,24_1_2_20170116171616382.jpg.chip.jpg,UTKFace,1,2
39,39_1_4_20170117203758344.jpg.chip.jpg,UTKFace,1,4
47,47_0_4_20170104002129509.jpg.chip.jpg,UTKFace,0,4
29,29_0_4_20170103235201420.jpg.chip.jpg,UTKFace,0,4
27,27_1_1_20170112234058559.jpg.chip.jpg,UTKFace,1,1
76,76_1_0_20170110131744527.jpg.chip.jpg,UTKFace,1,0
4,4_1_2_20161219141837833.jpg.chip.jpg,UTKFace,1,2
36,36_1_1_20170113193312243.jpg.chip.jpg,UTKFace,1,1
45,45_0_3_20170117133824630.jpg.chip.jpg,UTKFace,0,3
23,23_1_3_20170119164504597.jpg.chip.jpg,UTKFace,1,3
30,30_0_3_20170119155845146.jpg.chip.jpg,UTKFace,0,3
39,39_1_1_20170116165532163.jpg.chip.jpg,UTKFace,1,1
60,60_0_2_20170116190207532.jpg.chip.jpg,UTKFace,0,2
80,80_0_0_20170117173919384.jpg.chip.jpg,UTKFace,0,0
16,16_1_1_20170109212835445.jpg.chip.jpg,UTKFace,1,1
51,51_0_0_20170104174529739.jpg.chip.jpg,UTKFace,0,0
52,52_1_0_20170110122416544.jpg.chip.jpg,UTKFace,1,0
21,21_1_3_20170104222114302.jpg.chip.jpg,UTKFace,1,3
72,72_1_0_20170120224942952.jpg.chip.jpg,UTKFace,1,0
47,47_0_3_20170119183143206.jpg.chip.jpg,UTKFace,0,3
21,21_1_3_20170117193843284.jpg.chip.jpg,UTKFace,1,3
29,29_1_2_20170104023153742.jpg.chip.jpg,UTKFace,1,2
46,46_0_3_20170119200749075.jpg.chip.jpg,UTKFace,0,3
41,41_0_0_20170117154653654.jpg.chip.jpg,UTKFace,0,0
17,17_0_4_20170103210008641.jpg.chip.jpg,UTKFace,0,4
7,7_0_0_20170110215321996.jpg.chip.jpg,UTKFace,0,0
62,62_0_1_20170111203832046.jpg.chip.jpg,UTKFace,0,1
56,56_0_2_20170111202058310.jpg.chip.jpg,UTKFace,0,2
16,16_1_0_20170109203419299.jpg.chip.jpg,UTKFace,1,0
69,69_1_2_20170105174748782.jpg.chip.jpg,UTKFace,1,2
16,16_1_0_20170109212802540.jpg.chip.jpg,UTKFace,1,0
15,15_1_3_20170104221641789.jpg.chip.jpg,UTKFace,1,3
16,16_0_3_20170110231223673.jpg.chip.jpg,UTKFace,0,3
16,16_1_1_20170114030930183.jpg.chip.jpg,UTKFace,1,1
3,3_1_3_20161219225530536.jpg.chip.jpg,UTKFace,1,3
55,55_0_1_20170117190804541.jpg.chip.jpg,UTKFace,0,1
37,37_1_1_20170112215450519.jpg.chip.jpg,UTKFace,1,1
37,37_1_2_20170104005945096.jpg.chip.jpg,UTKFace,1,2
19,19_0_1_20170116210354987.jpg.chip.jpg,UTKFace,0,1
21,21_1_3_20170119150704613.jpg.chip.jpg,UTKFace,1,3
77,77_0_0_20170111222408207.jpg.chip.jpg,UTKFace,0,0
3,3_1_3_20161220220632050.jpg.chip.jpg,UTKFace,1,3
22,22_0_2_20170116162917882.jpg.chip.jpg,UTKFace,0,2
29,29_0_3_20170119152247249.jpg.chip.jpg,UTKFace,0,3
56,56_0_3_20170109142456550.jpg.chip.jpg,UTKFace,0,3
25,25_0_1_20170113133108944.jpg.chip.jpg,UTKFace,0,1
14,14_1_2_20170102234329485.jpg.chip.jpg,UTKFace,1,2
62,62_0_0_20170111222711250.jpg.chip.jpg,UTKFace,0,0
51,51_0_1_20170113174152115.jpg.chip.jpg,UTKFace,0,1
30,30_1_1_20170113195544997.jpg.chip.jpg,UTKFace,1,1
76,76_0_1_20170116204915499.jpg.chip.jpg,UTKFace,0,1
50,50_0_1_20170113195720980.jpg.chip.jpg,UTKFace,0,1
21,21_0_3_20170119153824472.jpg.chip.jpg,UTKFace,0,3
42,42_1_0_20170117154917959.jpg.chip.jpg,UTKFace,1,0
63,63_1_3_20170117143046787.jpg.chip.jpg,UTKFace,1,3
51,51_1_0_20170109132703508.jpg.chip.jpg,UTKFace,1,0
58,58_0_0_20170105173559373.jpg.chip.jpg,UTKFace,0,0
51,51_0_4_20170104210502395.jpg.chip.jpg,UTKFace,0,4
76,76_1_0_20170110183026065.jpg.chip.jpg,UTKFace,1,0
44,44_0_4_20170117204035832.jpg.chip.jpg,UTKFace,0,4
33,33_0_3_20170119164211892.jpg.chip.jpg,UTKFace,0,3
36,36_0_4_20170117183809714.jpg.chip.jpg,UTKFace,0,4
3,3_1_3_20161219230204712.jpg.chip.jpg,UTKFace,1,3
4,4_1_2_20161219190541762.jpg.chip.jpg,UTKFace,1,2
47,47_1_0_20170109220604136.jpg.chip.jpg,UTKFace,1,0
96,96_1_0_20170110182515404.jpg.chip.jpg,UTKFace,1,0
53,53_1_3_20170119205926527.jpg.chip.jpg,UTKFace,1,3
34,34_0_4_20170113161453036.jpg.chip.jpg,UTKFace,0,4
32,32_0_4_20170116220621484.jpg.chip.jpg,UTKFace,0,4
22,22_0_2_20170116172135035.jpg.chip.jpg,UTKFace,0,2
90,90_0_0_20170120222443834.jpg.chip.jpg,UTKFace,0,0
21,21_0_4_20161223214836609.jpg.chip.jpg,UTKFace,0,4
51,51_0_2_20170116192859594.jpg.chip.jpg,UTKFace,0,2
32,32_1_1_20170112234109369.jpg.chip.jpg,UTKFace,1,1
39,39_0_3_20170119191918705.jpg.chip.jpg,UTKFace,0,3
52,52_1_0_20170110123106118.jpg.chip.jpg,UTKFace,1,0
11,11_1_0_20170109204833458.jpg.chip.jpg,UTKFace,1,0
89,89_1_3_20170110182042731.jpg.chip.jpg,UTKFace,1,3
46,46_0_4_20170104202042473.jpg.chip.jpg,UTKFace,0,4
18,18_0_3_20170117140743776.jpg.chip.jpg,UTKFace,0,3
86,86_1_0_20170110183800477.jpg.chip.jpg,UTKFace,1,0
24,24_1_2_20170105162251371.jpg.chip.jpg,UTKFace,1,2
65,65_0_1_20170113184825438.jpg.chip.jpg,UTKFace,0,1
58,58_0_2_20170116193604774.jpg.chip.jpg,UTKFace,0,2
53,53_0_4_20170104212427149.jpg.chip.jpg,UTKFace,0,4
51,51_1_3_20170109132350438.jpg.chip.jpg,UTKFace,1,3
63,63_0_0_20170120225659313.jpg.chip.jpg,UTKFace,0,0
28,28_0_3_20170117120959404.jpg.chip.jpg,UTKFace,0,3
1,1_1_4_20161221195027223.jpg.chip.jpg,UTKFace,1,4
44,44_0_1_20170111181750405.jpg.chip.jpg,UTKFace,0,1
68,68_0_0_20170111200435940.jpg.chip.jpg,UTKFace,0,0
5,5_0_1_20161219153846453.jpg.chip.jpg,UTKFace,0,1
67,67_0_0_20170104213345869.jpg.chip.jpg,UTKFace,0,0
48,48_0_1_20170113182616942.jpg.chip.jpg,UTKFace,0,1
41,41_1_1_20170114033308804.jpg.chip.jpg,UTKFace,1,1
56,56_1_3_20170119192943673.jpg.chip.jpg,UTKFace,1,3
1,1_0_4_20161221192558436.jpg.chip.jpg,UTKFace,0,4
30,30_1_4_20170117202935574.jpg.chip.jpg,UTKFace,1,4
25,25_0_4_20170117193004258.jpg.chip.jpg,UTKFace,0,4
88,88_0_0_20170113185429450.jpg.chip.jpg,UTKFace,0,0
48,48_1_0_20170109142311780.jpg.chip.jpg,UTKFace,1,0
37,37_1_0_20170103163508220.jpg.chip.jpg,UTKFace,1,0
70,70_0_3_20170119210228526.jpg.chip.jpg,UTKFace,0,3
20,20_1_1_20170112191323933.jpg.chip.jpg,UTKFace,1,1
25,25_1_2_20170116170355441.jpg.chip.jpg,UTKFace,1,2
60,60_1_0_20170110143525297.jpg.chip.jpg,UTKFace,1,0
34,34_0_1_20170117010655969.jpg.chip.jpg,UTKFace,0,1
34,34_1_1_20170113000302889.jpg.chip.jpg,UTKFace,1,1
23,23_0_1_20170113195548821.jpg.chip.jpg,UTKFace,0,1
28,28_0_3_20170119194805417.jpg.chip.jpg,UTKFace,0,3
69,69_1_0_20170110122444118.jpg.chip.jpg,UTKFace,1,0
52,52_0_4_20170103235931765.jpg.chip.jpg,UTKFace,0,4
32,32_1_2_20170116180409929.jpg.chip.jpg,UTKFace,1,2
18,18_1_0_20170109213904824.jpg.chip.jpg,UTKFace,1,0
18,18_1_0_20170109214700491.jpg.chip.jpg,UTKFace,1,0
50,50_1_0_20170110143343917.jpg.chip.jpg,UTKFace,1,0
85,85_0_0_20170120224751080.jpg.chip.jpg,UTKFace,0,0
65,65_0_0_20170111210851993.jpg.chip.jpg,UTKFace,0,0
2,2_1_2_20161219155720461.jpg.chip.jpg,UTKFace,1,2
85,85_1_0_20170110181554730.jpg.chip.jpg,UTKFace,1,0
52,52_0_3_20170104220829094.jpg.chip.jpg,UTKFace,0,3
10,10_1_0_20170109204259563.jpg.chip.jpg,UTKFace,1,0
1,1_1_3_20161219225027497.jpg.chip.jpg,UTKFace,1,3
65,65_1_0_20170110160643907.jpg.chip.jpg,UTKFace,1,0
35,35_1_1_20170113001239705.jpg.chip.jpg,UTKFace,1,1
21,21_1_2_20170116171010589.jpg.chip.jpg,UTKFace,1,2
70,70_0_0_20170117173632929.jpg.chip.jpg,UTKFace,0,0
7,7_0_0_20170110220552025.jpg.chip.jpg,UTKFace,0,0
74,74_0_2_20170105174417462.jpg.chip.jpg,UTKFace,0,2
65,65_0_0_20170104185320086.jpg.chip.jpg,UTKFace,0,0
27,27_0_3_20170119193300742.jpg.chip.jpg,UTKFace,0,3
58,58_1_0_20170117204753192.jpg.chip.jpg,UTKFace,1,0
49,49_1_0_20170104185034878.jpg.chip.jpg,UTKFace,1,0
61,61_0_0_20170117192025774.jpg.chip.jpg,UTKFace,0,0
45,45_0_2_20170105173303117.jpg.chip.jpg,UTKFace,0,2
11,11_0_0_20170110224233654.jpg.chip.jpg,UTKFace,0,0
88,88_0_0_20170111222556305.jpg.chip.jpg,UTKFace,0,0
52,52_0_0_20170104210142444.jpg.chip.jpg,UTKFace,0,0
52,52_1_0_20170117161058646.jpg.chip.jpg,UTKFace,1,0
5,5_0_0_20170110212841807.jpg.chip.jpg,UTKFace,0,0
73,73_1_0_20170120230425625.jpg.chip.jpg,UTKFace,1,0
21,21_1_3_20170104231611130.jpg.chip.jpg,UTKFace,1,3
32,32_1_2_20170109004658032.jpg.chip.jpg,UTKFace,1,2
46,46_0_3_20170119181358549.jpg.chip.jpg,UTKFace,0,3
27,27_0_4_20170117010754780.jpg.chip.jpg,UTKFace,0,4
44,44_0_3_20170119172207729.jpg.chip.jpg,UTKFace,0,3
31,31_1_2_20170104023111549.jpg.chip.jpg,UTKFace,1,2
86,86_1_0_20170110183850108.jpg.chip.jpg,UTKFace,1,0
75,75_0_0_20170111210525525.jpg.chip.jpg,UTKFace,0,0
69,69_1_0_20170110131527801.jpg.chip.jpg,UTKFace,1,0
88,88_1_0_20170120133811095.jpg.chip.jpg,UTKFace,1,0
79,79_1_0_20170120225601889.jpg.chip.jpg,UTKFace,1,0
54,54_0_1_20170113185028970.jpg.chip.jpg,UTKFace,0,1
10,10_1_1_20170110225155603.jpg.chip.jpg,UTKFace,1,1
36,36_1_1_20170117195448051.jpg.chip.jpg,UTKFace,1,1
11,11_1_0_20170109205214234.jpg.chip.jpg,UTKFace,1,0
27,27_1_4_20170113011320472.jpg.chip.jpg,UTKFace,1,4
30,30_0_3_20170119162644734.jpg.chip.jpg,UTKFace,0,3
24,24_1_2_20170103235106308.jpg.chip.jpg,UTKFace,1,2
38,38_0_1_20170113152209191.jpg.chip.jpg,UTKFace,0,1
29,29_1_3_20170109141114301.jpg.chip.jpg,UTKFace,1,3
42,42_0_4_20170117185614642.jpg.chip.jpg,UTKFace,0,4
23,23_1_3_20170104222321688.jpg.chip.jpg,UTKFace,1,3
40,40_1_3_20170109140647801.jpg.chip.jpg,UTKFace,1,3
43,43_1_1_20170113001944659.jpg.chip.jpg,UTKFace,1,1
50,50_1_2_20170104210635740.jpg.chip.jpg,UTKFace,1,2
2,2_0_4_20170103202407440.jpg.chip.jpg,UTKFace,0,4
8,8_0_4_20170117133054476.jpg.chip.jpg,UTKFace,0,4
14,14_1_0_20170104013351986.jpg.chip.jpg,UTKFace,1,0
39,39_1_1_20170116160927002.jpg.chip.jpg,UTKFace,1,1
55,55_0_3_20170119203922271.jpg.chip.jpg,UTKFace,0,3
17,17_0_1_20170116182454836.jpg.chip.jpg,UTKFace,0,1
55,55_0_3_20170119203913495.jpg.chip.jpg,UTKFace,0,3
68,68_0_1_20170117193455181.jpg.chip.jpg,UTKFace,0,1
37,37_0_1_20170116193808148.jpg.chip.jpg,UTKFace,0,1
12,12_1_3_20170104223448631.jpg.chip.jpg,UTKFace,1,3
23,23_0_1_20170113150913751.jpg.chip.jpg,UTKFace,0,1
11,11_1_0_20170109204614249.jpg.chip.jpg,UTKFace,1,0
26,26_0_1_20170117195559692.jpg.chip.jpg,UTKFace,0,1
26,26_0_1_20170113134332736.jpg.chip.jpg,UTKFace,0,1
4,4_0_2_20161219194118187.jpg.chip.jpg,UTKFace,0,2
27,27_1_2_20170116171205598.jpg.chip.jpg,UTKFace,1,2
7,7_0_3_20170119144311624.jpg.chip.jpg,UTKFace,0,3
5,5_0_3_20161220222940507.jpg.chip.jpg,UTKFace,0,3
60,60_0_2_20170116174336830.jpg.chip.jpg,UTKFace,0,2
82,82_1_1_20170112224554283.jpg.chip.jpg,UTKFace,1,1
32,32_1_3_20170104235603636.jpg.chip.jpg,UTKFace,1,3
70,70_0_2_20170112215112703.jpg.chip.jpg,UTKFace,0,2
83,83_0_0_20170111223725228.jpg.chip.jpg,UTKFace,0,0
47,47_1_0_20170104210658092.jpg.chip.jpg,UTKFace,1,0
31,31_1_4_20170103182224513.jpg.chip.jpg,UTKFace,1,4
80,80_0_2_20170112222101890.jpg.chip.jpg,UTKFace,0,2
65,65_0_2_20161219193311243.jpg.chip.jpg,UTKFace,0,2
12,12_1_0_20170104005520631.jpg.chip.jpg,UTKFace,1,0
66,66_0_0_20170104213607429.jpg.chip.jpg,UTKFace,0,0
36,36_1_3_20170119202210389.jpg.chip.jpg,UTKFace,1,3
85,85_0_0_20170111210017033.jpg.chip.jpg,UTKFace,0,0
79,79_1_0_20170111201959926.jpg.chip.jpg,UTKFace,1,0
70,70_0_3_20170105175417710.jpg.chip.jpg,UTKFace,0,3
61,61_0_2_20170116183826361.jpg.chip.jpg,UTKFace,0,2
24,24_1_2_20170116174501132.jpg.chip.jpg,UTKFace,1,2
27,27_1_2_20170116171522295.jpg.chip.jpg,UTKFace,1,2
10,10_1_4_20161223225854867.jpg.chip.jpg,UTKFace,1,4
28,28_0_4_20170113150805663.jpg.chip.jpg,UTKFace,0,4
36,36_0_3_20170119201732293.jpg.chip.jpg,UTKFace,0,3
42,42_1_0_20170109140758891.jpg.chip.jpg,UTKFace,1,0
76,76_0_0_20170120224044694.jpg.chip.jpg,UTKFace,0,0
70,70_1_0_20170110180456347.jpg.chip.jpg,UTKFace,1,0
68,68_0_3_20170119152352911.jpg.chip.jpg,UTKFace,0,3
54,54_1_1_20170112210508783.jpg.chip.jpg,UTKFace,1,1
54,54_0_2_20170116193514951.jpg.chip.jpg,UTKFace,0,2
58,58_0_3_20170119211546505.jpg.chip.jpg,UTKFace,0,3
79,79_0_0_20170111222432817.jpg.chip.jpg,UTKFace,0,0
58,58_1_0_20170110140856753.jpg.chip.jpg,UTKFace,1,0
42,42_0_0_20170113183421343.jpg.chip.jpg,UTKFace,0,0
39,39_1_1_20170117184932055.jpg.chip.jpg,UTKFace,1,1
2,2_0_4_20170103202421392.jpg.chip.jpg,UTKFace,0,4
17,17_0_1_20170113175010309.jpg.chip.jpg,UTKFace,0,1
4,4_1_2_20161219141921961.jpg.chip.jpg,UTKFace,1,2
60,60_1_1_20170112210519379.jpg.chip.jpg,UTKFace,1,1
53,53_0_1_20170104212358428.jpg.chip.jpg,UTKFace,0,1
4,4_1_3_20161220220857450.jpg.chip.jpg,UTKFace,1,3
5,5_0_4_20161221200001464.jpg.chip.jpg,UTKFace,0,4
57,57_0_3_20170119211458431.jpg.chip.jpg,UTKFace,0,3
24,24_1_2_20170116173444326.jpg.chip.jpg,UTKFace,1,2
17,17_1_1_20170113003718549.jpg.chip.jpg,UTKFace,1,1
48,48_1_1_20170113012552201.jpg.chip.jpg,UTKFace,1,1
65,65_0_1_20170120224015174.jpg.chip.jpg,UTKFace,0,1
39,39_1_1_20170112235549319.jpg.chip.jpg,UTKFace,1,1
61,61_1_1_20170113001835467.jpg.chip.jpg,UTKFace,1,1
5,5_1_1_20161220220819682.jpg.chip.jpg,UTKFace,1,1
42,42_1_4_20170117203934434.jpg.chip.jpg,UTKFace,1,4
53,53_0_1_20170104172747354.jpg.chip.jpg,UTKFace,0,1
36,36_1_3_20170119181235533.jpg.chip.jpg,UTKFace,1,3
67,67_1_0_20170110154623389.jpg.chip.jpg,UTKFace,1,0
32,32_0_4_20170103235323876.jpg.chip.jpg,UTKFace,0,4
27,27_1_4_20170103230557794.jpg.chip.jpg,UTKFace,1,4
59,59_0_0_20170119211444609.jpg.chip.jpg,UTKFace,0,0
82,82_0_0_20170111210901892.jpg.chip.jpg,UTKFace,0,0
20,20_0_4_20170117193454180.jpg.chip.jpg,UTKFace,0,4
56,56_0_2_20170112215424904.jpg.chip.jpg,UTKFace,0,2
30,30_0_1_20170117130118260.jpg.chip.jpg,UTKFace,0,1
76,76_0_0_20170111171747674.jpg.chip.jpg,UTKFace,0,0
38,38_1_1_20170113183519287.jpg.chip.jpg,UTKFace,1,1
19,19_1_0_20170104011946801.jpg.chip.jpg,UTKFace,1,0
52,52_0_1_20170117173744776.jpg.chip.jpg,UTKFace,0,1
21,21_1_4_20170103234037067.jpg.chip.jpg,UTKFace,1,4
47,47_1_1_20170113001956524.jpg.chip.jpg,UTKFace,1,1
27,27_1_2_20170116171540755.jpg.chip.jpg,UTKFace,1,2
46,46_0_0_20170104205716579.jpg.chip.jpg,UTKFace,0,0
26,26_0_4_20170117200020292.jpg.chip.jpg,UTKFace,0,4
44,44_1_0_20170111182452900.jpg.chip.jpg,UTKFace,1,0
21,21_1_4_20170103223240255.jpg.chip.jpg,UTKFace,1,4
1,1_0_2_20161219195703108.jpg.chip.jpg,UTKFace,0,2
36,36_1_2_20170109132405452.jpg.chip.jpg,UTKFace,1,2
1,1_0_2_20161219162118102.jpg.chip.jpg,UTKFace,0,2
3,3_0_2_20161219151938084.jpg.chip.jpg,UTKFace,0,2
14,14_1_1_20170116235127595.jpg.chip.jpg,UTKFace,1,1
39,39_0_2_20170117154247371.jpg.chip.jpg,UTKFace,0,2
32,32_1_4_20170117203121712.jpg.chip.jpg,UTKFace,1,4
18,18_1_3_20170104222052685.jpg.chip.jpg,UTKFace,1,3
41,41_1_0_20170104171619994.jpg.chip.jpg,UTKFace,1,0
13,13_1_0_20170109214425620.jpg.chip.jpg,UTKFace,1,0
25,25_0_4_20170103235145124.jpg.chip.jpg,UTKFace,0,4
10,10_1_4_20170117195152197.jpg.chip.jpg,UTKFace,1,4
41,41_0_3_20170119171546296.jpg.chip.jpg,UTKFace,0,3
11,11_1_0_20170109205247087.jpg.chip.jpg,UTKFace,1,0
22,22_1_4_20170112233752904.jpg.chip.jpg,UTKFace,1,4
13,13_0_4_20170103201708406.jpg.chip.jpg,UTKFace,0,4
52,52_1_1_20170113000549723.jpg.chip.jpg,UTKFace,1,1
44,44_1_2_20170104185236854.jpg.chip.jpg,UTKFace,1,2
62,62_1_0_20170110173810498.jpg.chip.jpg,UTKFace,1,0
6,6_1_4_20170103212222820.jpg.chip.jpg,UTKFace,1,4
4,4_0_3_20161220220934786.jpg.chip.jpg,UTKFace,0,3
48,48_1_0_20170110125249128.jpg.chip.jpg,UTKFace,1,0
52,52_0_1_20170117161018159.jpg.chip.jpg,UTKFace,0,1
61,61_0_2_20170116193742399.jpg.chip.jpg,UTKFace,0,2
47,47_1_2_20170105173513573.jpg.chip.jpg,UTKFace,1,2
12,12_0_4_20170103200908168.jpg.chip.jpg,UTKFace,0,4
90,90_0_0_20170111222149759.jpg.chip.jpg,UTKFace,0,0
73,73_0_0_20170111221837125.jpg.chip.jpg,UTKFace,0,0
48,48_0_3_20170119205339015.jpg.chip.jpg,UTKFace,0,3
1,1_1_1_20170109194654049.jpg.chip.jpg,UTKFace,1,1
